,1,10,20,30,40,50,60,70,80,90,100,110,120
1,0.9176470637321472,0.658823549747467,0.5176470875740051,0.6000000238418579,0.6000000238418579,0.5647059082984924,0.6000000238418579,0.5764706134796143,0.6235294342041016,0.6470588445663452,0.5176470875740051,0.5882353186607361,0.5764706134796143
2,0.929411768913269,0.5764706134796143,0.5647059082984924,0.5882353186607361,0.5529412031173706,0.5647059082984924,0.5411764979362488,0.5411764979362488,0.6470588445663452,0.6000000238418579,0.5647059082984924,0.6000000238418579,0.5882353186607361
3,1.0,1.0,0.9176470637321472,0.9882352948188782,0.9647058844566345,0.9058823585510254,0.9058823585510254,0.9529411792755127,0.8352941274642944,0.8823529481887817,0.5882353186607361,0.6235294342041016,0.6235294342041016
4,1.0,1.0,1.0,1.0,0.929411768913269,0.9647058844566345,0.8941176533699036,1.0,0.800000011920929,0.6235294342041016,0.9058823585510254,0.7176470756530762,0.8117647171020508
5,1.0,1.0,1.0,1.0,1.0,1.0,0.9529411792755127,1.0,0.9058823585510254,0.8823529481887817,0.9058823585510254,0.8941176533699036,0.8588235378265381
10,1.0,1.0,1.0,1.0,1.0,1.0,0.929411768913269,0.9529411792755127,1.0,0.9529411792755127,0.9058823585510254,0.9176470637321472,0.9176470637321472
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9058823585510254,0.9529411792755127,0.5647059082984924,0.9411764740943909
20,1.0,1.0,1.0,1.0,1.0,1.0,0.9882352948188782,1.0,0.9764705896377563,1.0,0.9529411792755127,0.6000000238418579,0.5882353186607361
25,1.0,1.0,1.0,1.0,1.0,0.9529411792755127,0.9882352948188782,0.9529411792755127,0.9411764740943909,0.9411764740943909,0.9411764740943909,0.9882352948188782,0.6235294342041016
